481,Unknown,9411044989,105564453,respino1,2018-07-18 00:00:00.000,1
482,Unknown,47NT8C,105526033,dcarbaja,2018-07-18 00:00:00.000,1
483,Unknown,2074M,105528152,EIGAMEZ,2018-07-19 00:00:00.000,1
484,Unknown,291,105566094,dcarbaja,2018-07-19 00:00:00.000,1
485,Unknown,5616,105562083,Mlugo,2018-07-19 00:00:00.000,0
486,Unknown,1C51C,105565506,dcarbaja,2018-07-19 00:00:00.000,1
487,Unknown,00YY,105528156,EIGAMEZ,2018-07-19 00:00:00.000,1
488,Unknown,A-9003007943,105566459,respino1,2018-07-19 00:00:00.000,1
489,Unknown,00081052,105563665,jsillas,2018-07-19 00:00:00.000,1
490,Unknown,00081057,105563660,jsillas,2018-07-20 00:00:00.000,1
491,Unknown,LLTNM,105567647,slopez,2018-07-20 00:00:00.000,1
492,Unknown,LY8WV,105567648,slopez,2018-07-20 00:00:00.000,1
493,Unknown,HNJWP,105567644,slopez,2018-07-20 00:00:00.000,1
494,Unknown,GR4WB,105567642,slopez,2018-07-20 00:00:00.000,1
495,Unknown,47NX06,105567295,dcarbaja,2018-07-20 00:00:00.000,1
496,Unknown,GN2Y,105567609,iarroyo1,2018-07-20 00:00:00.000,0
497,Unknown,1KHPG,105528153,EIGAMEZ,2018-07-20 00:00:00.000,1
498,Unknown,2P27X,105565505,dcarbaja,2018-07-20 00:00:00.000,1
499,Unknown,18J3Y,105528154,EIGAMEZ,2018-07-20 00:00:00.000,1
500,Unknown,2MJCJ,105562793,respino1,2018-07-20 00:00:00.000,1
501,Unknown,9807040803,105563687,respino1,2018-07-20 00:00:00.000,1
510,Unknown,00081246,105563679,jsillas,2018-07-20 00:00:00.000,0
511,Unknown,J88G,105568238,dcarbaja,2018-07-20 00:00:00.000,1
512,Unknown,KFRL,105569003,respino1,2018-07-20 00:00:00.000,1
514,Unknown,K687L,105567646,slopez,2018-07-21 00:00:00.000,1
515,Unknown,GW3RC,105567643,slopez,2018-07-21 00:00:00.000,1
516,Unknown,JL42L,105567645,slopez,2018-07-21 00:00:00.000,1
517,Unknown,52DM,105566107,Mlugo,2018-07-21 00:00:00.000,1
518,Unknown,GG0XK,105567639,slopez,2018-07-21 00:00:00.000,1
519,Unknown,GPRRJ,105567640,slopez,2018-07-21 00:00:00.000,1
520,Unknown,L12XT,105569756,slopez,2018-07-21 00:00:00.000,1
521,Unknown,GCDWB,105569749,slopez,2018-07-21 00:00:00.000,1
522,Unknown,GPT2D,105568260,slopez,2018-07-21 00:00:00.000,1
523,Unknown,3YJPM,105570297,respino1,2018-07-22 00:00:00.000,1
524,Unknown,28199,105561328,jsillas,2018-07-22 00:00:00.000,1
525,Unknown,00082521,105568967,jsillas,2018-07-23 00:00:00.000,1
526,Unknown,206LX,105569051,dcarbaja,2018-07-23 00:00:00.000,1
527,Unknown,1626,105566106,Mlugo,2018-07-23 00:00:00.000,1
528,Unknown,2WW9W,105568899,dcarbaja,2018-07-23 00:00:00.000,1
529,Unknown,36PRR,105568277,dcarbaja,2018-07-23 00:00:00.000,1
530,Unknown,479,105566095,dcarbaja,2018-07-23 00:00:00.000,1
531,Unknown,GG10R,105569750,slopez,2018-07-24 00:00:00.000,1
532,Unknown,M7MDG,105569757,slopez,2018-07-24 00:00:00.000,1
533,Unknown,GFMYT,105569764,slopez,2018-07-24 00:00:00.000,1
534,Unknown,1975,105571459,iarroyo1,2018-07-24 00:00:00.000,1
535,Unknown,42XR1R,105519521,jmacias,2018-07-24 00:00:00.000,1
536,Unknown,DKPBP,105570350,cdavila,2018-07-24 00:00:00.000,1
537,Unknown,493VR,105571412,dcarbaja,2018-07-24 00:00:00.000,1
538,Unknown,CY852,105570295,Abriseno,2018-07-24 00:00:00.000,1
539,Unknown,2NCPG,105541184,dcarbaja,2018-07-24 00:00:00.000,1
540,Unknown,9906058215,105570545,respino1,2018-07-24 00:00:00.000,1
541,Unknown,DTMM,105566820,Mlugo,2018-07-24 00:00:00.000,1
542,Unknown,2470,105571460,dcarbaja,2018-07-24 00:00:00.000,1
544,Unknown,BCVKN,105571971,ofelix,2018-07-24 00:00:00.000,1
547,Unknown,0105040095,105541130,respino1,2018-07-25 00:00:00.000,1
548,Unknown,41GCTY,105565943,dcarbaja,2018-07-25 00:00:00.000,1
550,Unknown,2WXFJ,105541183,dcarbaja,2018-07-25 00:00:00.000,0
551,Unknown,18J3H,105566490,EIGAMEZ,2018-07-25 00:00:00.000,1
552,Unknown,4B7U,105570610,EIGAMEZ,2018-07-25 00:00:00.000,1
553,Unknown,00081249,105559606,jsillas,2018-07-25 00:00:00.000,1
554,Unknown,1WVG,105569698,Mlugo,2018-07-25 00:00:00.000,1
556,Unknown,40GR8M,105570554,respino1,2018-07-25 00:00:00.000,1
558,Unknown,15030/16-053,105570159,slopez,2018-07-25 00:00:00.000,1
559,Unknown,14229/3-071,105570150,slopez,2018-07-25 00:00:00.000,1
560,Unknown,602R,105563215,fojeda,2018-07-25 00:00:00.000,0
561,Unknown,2RXTR,105570237,EIGAMEZ,2018-07-26 00:00:00.000,1
562,Unknown,41GDTL,105541970,dcarbaja,2018-07-26 00:00:00.000,1
563,Unknown,39414,105542610,respino1,2018-07-26 00:00:00.000,1
565,Unknown,13Y4V,105573042,dcarbaja,2018-07-26 00:00:00.000,1
566,Unknown,16654,105573029,Mlugo,2018-07-26 00:00:00.000,1
567,Unknown,38506,105542298,respino1,2018-07-26 00:00:00.000,1
569,Unknown,10HHR,105573193,dcarbaja,2018-07-26 00:00:00.000,1
570,Unknown,14324/18-072,105570077,slopez,2018-07-26 00:00:00.000,1
571,Unknown,141NJ,105572940,EIGAMEZ,2018-07-27 00:00:00.000,1
573,Unknown,219,105571986,dcarbaja,2018-07-27 00:00:00.000,1
574,Unknown,GJ9D,703015302,lgodinez,2018-07-27 00:00:00.000,0
575,Unknown,2DC7J,105541186,EIGAMEZ,2018-07-27 00:00:00.000,1
577,Unknown,3103,105571807,dcarbaja,2018-07-27 00:00:00.000,1
578,Unknown,12B6W,105562830,obarriga,2018-07-27 00:00:00.000,1
581,Unknown,2TFTT,105541185,EIGAMEZ,2018-07-27 00:00:00.000,1
583,Unknown,1614,105567680,dcarbaja,2018-07-27 00:00:00.000,1
585,Unknown,102054,105562500,ofelix,2018-07-27 00:00:00.000,1
586,Unknown,6355,105573476,Abriseno,2018-07-27 00:00:00.000,1
587,Unknown,1JWC,105559561,jmercado,2018-07-27 00:00:00.000,1
589,Unknown,208030116,105548526,jmacias,2018-07-27 00:00:00.000,1
590,Unknown,20JJ,105564401,dcarbaja,2018-07-27 00:00:00.000,1
595,Unknown,6216,105573407,Mlugo,2018-07-28 00:00:00.000,1
596,Unknown,A-9003008005,105572972,jsillas,2018-07-28 00:00:00.000,1
597,Unknown,3872,105562795,ofelix,2018-07-28 00:00:00.000,1
598,Unknown,207100161,105572171,jmacias,2018-07-30 00:00:00.000,1
599,Unknown,562,105574181,Mlugo,2018-07-30 00:00:00.000,1
600,Unknown,2TGKF,105567569,EIGAMEZ,2018-07-30 00:00:00.000,1
601,Unknown,2G93W,105572719,Framire1,2018-07-30 00:00:00.000,0
602,Unknown,4JD6K,105562816,jmacias,2018-07-30 00:00:00.000,1
603,Unknown,486HCK,105560840,Jquezada,2018-07-30 00:00:00.000,1
604,Unknown,22BHM,105574432,dcarbaja,2018-07-30 00:00:00.000,1
605,Unknown,670,105573584,Abriseno,2018-07-30 00:00:00.000,1
606,Unknown,3DCP,105561572,EIGAMEZ,2018-07-30 00:00:00.000,1
608,Unknown,2957,105569533,ascano,2018-07-30 00:00:00.000,1
609,Unknown,1099,105574351,iarroyo1,2018-07-30 00:00:00.000,0
610,Unknown,461LN,105423996,Jquezada,2018-07-30 00:00:00.000,1
611,Unknown,6720,105573567,ofelix,2018-07-30 00:00:00.000,1
612,Unknown,4526,105572610,ascano,2018-07-30 00:00:00.000,1
613,Unknown,2219,105574404,ascano,2018-07-30 00:00:00.000,0
615,Unknown,2969,105574359,ascano,2018-07-30 00:00:00.000,0
616,Unknown,1KCRY,105574025,Mlugo,2018-07-30 00:00:00.000,1
617,Unknown,3YDYN,105572146,mnavarr2,2018-07-30 00:00:00.000,0
618,Unknown,F8PR,105572187,mgaribay,2018-07-30 00:00:00.000,0
619,Unknown,620,105574328,oarvizu9,2018-07-31 00:00:00.000,1
620,Unknown,18HCX,105574408,mgaribay,2018-07-31 00:00:00.000,0
621,Unknown,333,105574398,cmurill1,2018-07-31 00:00:00.000,1
631,Unknown,380,105572833,iarroyo1,2018-07-31 00:00:00.000,1
632,Unknown,2641,105569360,EIGAMEZ,2018-07-31 00:00:00.000,1
633,Unknown,43PY7C,105565045,jmacias,2018-07-31 00:00:00.000,1
634,Unknown,14644,105573474,Abriseno,2018-07-31 00:00:00.000,1
635,Unknown,3YG4C,105573543,jcarbaj1,2018-07-31 00:00:00.000,1
639,Unknown,21W0,105552417,dcarbaja,2018-07-31 00:00:00.000,1
642,Unknown,207100162,105571836,jmacias,2018-07-31 00:00:00.000,1
643,Unknown,3D6ND,105574112,mramire9,2018-07-31 00:00:00.000,1
